enzyme_key,enzyme_name,enzyme_family,stage,target_class,anchor_hit,source_evidence,evidence_class,species,substrate,product,kinetic_records,median_parameter,pH_median,temp_median,uniprot_count,organism_count,site_types,plant_like_records,stage_assigned,stage_index,kinetic_evidence_score,organism_evidence_score,plant_context_score,anchor_score,structure_score,natural_inhibitor_evidence_score,crop_selectivity_margin,uncertainty_penalty,pathway_essentiality_score,criticality_score_formula,trajectory_peak,trajectory_curvature_max,trajectory_critical_t,enzyme_state_text,enzyme_state_cluster
1.1.1.209,EC 1.1.1.209,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,5beta-pregnane-20alpha-ol-3-one,,8.0,0.199,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.1972245773362196,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.29737210994302843,0.55,0.38746798939207994,0.3626787785333681,16.787957468748505,0.36363636363636365,EC 1.1.1.209 1 5beta-pregnane-20alpha-ol-3-one kinetic_ec_record unassigned_stage,7
1.1.1.209,EC 1.1.1.209,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"5beta-pregnane-3,20-dione",,8.0,0.17795,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.1972245773362196,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.29737210994302843,0.55,0.38746798939207994,0.3626787785333681,16.787957468748505,0.36363636363636365,"EC 1.1.1.209 1 5beta-pregnane-3,20-dione kinetic_ec_record unassigned_stage",7
1.1.1.209,EC 1.1.1.209,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"5beta-pregnane-3alpha,20alpha-diol",,14.0,0.0109,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.70805020110221,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.266722572517069,0.55,0.41014864708729,0.38390838576398895,17.770650045102567,0.36363636363636365,"EC 1.1.1.209 1 5beta-pregnane-3alpha,20alpha-diol kinetic_ec_record unassigned_stage",4
1.1.1.209,EC 1.1.1.209,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,Epitestosterone,,12.0,0.125,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.5649493574615367,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.2753086231355094,0.55,0.40379496962964406,0.37796120033804076,17.49536209913196,0.36363636363636365,EC 1.1.1.209 1 Epitestosterone kinetic_ec_record unassigned_stage,4
1.1.1.209,EC 1.1.1.209,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,lithocholic acid,,8.0,0.007,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.1972245773362196,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.29737210994302843,0.55,0.38746798939207994,0.3626787785333681,16.787957468748505,0.36363636363636365,EC 1.1.1.209 1 lithocholic acid kinetic_ec_record unassigned_stage,7
1.1.1.209,EC 1.1.1.209,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,testosterone,,4.0,0.0315,,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3326393098371556,0.55,0.3613702614704259,0.3382507164888829,15.657212327538,0.36363636363636365,EC 1.1.1.209 1 testosterone kinetic_ec_record unassigned_stage,7
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-Decanol,,2.0,0.027200000000000002,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-Decanol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-Dodecanal,,2.0,0.6263,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-Dodecanal kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-Hexanol,,2.0,0.16899999999999998,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-Hexanol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-Tetradecanol,,2.0,0.0088,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-Tetradecanol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-butanal,,2.0,0.6955,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-butanal kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-heptanal,,2.0,1.00135,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-heptanal kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-hexanal,,2.0,1.241,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-hexanal kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-nonanal,,2.0,0.6903499999999999,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-nonanal kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-nonanol,,2.0,0.038,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-nonanol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-octanal,,2.0,0.6858500000000001,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 1-octanal kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"2,3-Hexanedione",,2.0,0.6855,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,"EC 1.1.1.21 1 2,3-Hexanedione kinetic_ec_record unassigned_stage",1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,20alpha-hydroxyprogesterone,,2.0,0.00245,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 20alpha-hydroxyprogesterone kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,21-Dehydrocortisol,,2.0,0.24159999999999998,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 21-Dehydrocortisol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,3-Nitrobenzaldehyde,,2.0,20.85,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 3-Nitrobenzaldehyde kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,3-deoxyglucosone,,6.0,0.129,7.4,25.0,1.0,1.0,Ambiguous;Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.1.1.21 1 3-deoxyglucosone kinetic_ec_record unassigned_stage,7
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"5-Pregnene-3beta,20alpha-diol",,2.0,0.0031,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,"EC 1.1.1.21 1 5-Pregnene-3beta,20alpha-diol kinetic_ec_record unassigned_stage",1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,5alpha-pregnan-20alpha-ol-3-one,,2.0,0.0042,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 5alpha-pregnan-20alpha-ol-3-one kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"5alpha-pregnane-3beta,20alpha-diol",,2.0,0.0064,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,"EC 1.1.1.21 1 5alpha-pregnane-3beta,20alpha-diol kinetic_ec_record unassigned_stage",1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-arabinose,,2.0,136.5,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 D-arabinose kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-galactose,,2.0,339.0,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 D-galactose kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-glucose,,1.0,126.0,6.8,37.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.1.1.21 1 D-glucose kinetic_ec_record unassigned_stage,6
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-lactoaldehyde,,2.0,1.3050000000000002,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 D-lactoaldehyde kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-ribose,,2.0,234.5,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 D-ribose kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-xylose,,2.0,107.0,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 D-xylose kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,DL-glyceraldehyde,,1.0,6.0,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.1.1.21 1 DL-glyceraldehyde kinetic_ec_record unassigned_stage,6
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,Glyoxal,,4.0,26.0,7.2,35.0,2.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.3204753565939107,0.55,0.3630732149244802,0.3398447193369236,15.730996771519495,0.36363636363636365,EC 1.1.1.21 1 Glyoxal kinetic_ec_record unassigned_stage,7
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,L-idose,,2.0,143.0,6.8,37.0,1.0,1.0,Ambiguous;Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 L-idose kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADPH,,1.0,0.13,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.1.1.21 1 NADPH kinetic_ec_record unassigned_stage,6
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,Pyridine-3-aldehyde,,4.0,3.5,7.2,35.0,2.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.3204753565939107,0.55,0.3630732149244802,0.3398447193369236,15.730996771519495,0.36363636363636365,EC 1.1.1.21 1 Pyridine-3-aldehyde kinetic_ec_record unassigned_stage,7
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,Pyridine-3-methanol,,2.0,0.266,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 Pyridine-3-methanol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,benzaldehyde,,4.0,2.5149999999999997,7.2,35.0,2.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.3204753565939107,0.55,0.3630732149244802,0.3398447193369236,15.730996771519495,0.36363636363636365,EC 1.1.1.21 1 benzaldehyde kinetic_ec_record unassigned_stage,7
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,benzyl alcohol,,2.0,0.23349999999999999,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 benzyl alcohol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,geraniol,,2.0,0.296,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 geraniol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,geranylgeraniol,,1.0,0.0008999999999999,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.1.1.21 1 geranylgeraniol kinetic_ec_record unassigned_stage,6
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,glycolaldehyde,,2.0,10.79,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 glycolaldehyde kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,isatin,,2.0,0.5611,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 isatin kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,isocaproaldehyde,,2.0,0.743,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 isocaproaldehyde kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,isophthalaldehyde,,1.0,2.0,7.0,45.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.1.1.21 1 isophthalaldehyde kinetic_ec_record unassigned_stage,6
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,nerol,,2.0,0.0685,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 nerol kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"trans,trans-farnesol",,1.0,0.0027549954627911,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,"EC 1.1.1.21 1 trans,trans-farnesol kinetic_ec_record unassigned_stage",6
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,trans-2-buten-1-al,,2.0,0.515,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 trans-2-buten-1-al kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,trans-2-decen-1-al,,2.0,0.917,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 trans-2-decen-1-al kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,trans-2-hexen-1-al,,2.0,0.424,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 trans-2-hexen-1-al kinetic_ec_record unassigned_stage,1
1.1.1.21,EC 1.1.1.21,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,trans-2-nonen-1-al,,2.0,0.6717000000000001,7.4,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.21 1 trans-2-nonen-1-al kinetic_ec_record unassigned_stage,1
1.1.1.213,EC 1.1.1.213,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,5alpha-dihydrotestosterone,,6.0,2.956,7.5,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.1.1.213 1 5alpha-dihydrotestosterone kinetic_ec_record unassigned_stage,7
1.1.1.22,EC 1.1.1.22,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NAD+,,31.0,0.53,7.5,25.0,5.0,5.0,Substrate+Cofactor;Substrate_only,0.0,unassigned_stage,3.0,3.4657359027997265,1.791759469228055,0.0,0,1.0,0.0,0.65,0.18830306175517478,0.55,0.4484040638550657,0.4197163188203175,19.428155509371493,0.36363636363636365,EC 1.1.1.22 1 NAD+ kinetic_ec_record unassigned_stage,5
1.1.1.22,EC 1.1.1.22,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,UDP-alpha-D-glucose,,27.0,0.055,7.5,25.0,5.0,5.0,Substrate+Cofactor;Substrate_only,0.0,unassigned_stage,3.0,3.332204510175204,1.791759469228055,0.0,0,1.0,0.0,0.65,0.19631494531264615,0.55,0.4424752700225369,0.4141668340519593,19.171276640854806,0.36363636363636365,EC 1.1.1.22 1 UDP-alpha-D-glucose kinetic_ec_record unassigned_stage,5
1.1.1.22,EC 1.1.1.22,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,UDP-glucose,,3.0,0.017,8.7,22.0,2.0,2.0,Substrate+Cofactor;Substrate_only,0.0,unassigned_stage,3.0,1.3862943611198906,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.33386396967276327,0.55,0.35316564124612926,0.3305710068799763,15.301727954264141,0.36363636363636365,EC 1.1.1.22 1 UDP-glucose kinetic_ec_record unassigned_stage,1
1.1.1.23,EC 1.1.1.23,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,L-histidinol,,1.0,0.012,,,1.0,1.0,Substrate_only,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.1.1.23 1 L-histidinol kinetic_ec_record unassigned_stage,6
1.1.1.236,EC 1.1.1.236,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADPH,,2.0,35.70855,7.5,15.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.1.1.236 1 NADPH kinetic_ec_record unassigned_stage,1
